0 0 0 .BO.CC.BO.DDAAO..PEQQQ.PEFFG.P...GHH  
2 1 1 .BOCC..BO.DDAAO..PEQQQ.PEFFG.P...GHH C99  
2 1 1 .BO.CC.BO.DDAAO..P.QQQ.PEFFG.PE..GHH E99  
2 1 1 .BO.CC.BO.DDAAO..PE.QQQPEFFG.P...GHH Q99  
2 1 1 .BO.CC.BODD.AAO..PEQQQ.PEFFG.P...GHH D99  
3 2 1 .BOCC..BO.DDAAO..PE.QQQPEFFG.P...GHH Q99 C99  
3 2 1 .BO.CC.BO.DDAAO..P..QQQPEFFG.PE..GHH Q99 E99  
3 2 1 .BO.CC.BODD.AAO..PE.QQQPEFFG.P...GHH D99 Q99  
3 2 1 .BO.CC.BODDPAAO..PEQQQ.PEFFG.....GHH P99 D99  
3 2 1 .BO.CC.BODD.AAO..P.QQQ.PEFFG.PE..GHH D99 E99  
3 2 1 .BOCC..BO.DDAAO..P.QQQ.PEFFG.PE..GHH E99 C99  
3 2 1 .BO.CC.BO.DDAAO..PQQQ..PEFFG.PE..GHH Q99 E99  
3 2 1 .BOCC..BODD.AAO..PEQQQ.PEFFG.P...GHH D99 C99  
4 3 1 .BOCC..BO.DDAAO..P..QQQPEFFG.PE..GHH E99 Q99 C99  
4 3 1 .BO.CC.BODDPAAO..PE.QQQPEFFG.....GHH P99 D99 Q99  
4 3 1 .BOGCC.BOGDDAAO..PQQQ..PEFF..PE...HH G96 Q99 E99  
4 3 1 .BOCCP.BODDPAAO..PEQQQ..EFFG.....GHH P98 D99 C99  
4 3 1 .BO.CC.BODD.AAO..P..QQQPEFFG.PE..GHH D99 Q99 E99  
4 3 1 .BO.CC.BOGDDAAOG.PQQQ..PEFF..PE...HH G97 Q99 E99  
4 3 1 .BO.CC.BO.DDAAOG.PQQQG.PEFF..PE...HH G98 Q99 E99  
4 3 1 .BO.CC.BODDPAAO..P.QQQ.PEFFG..E..GHH E99 P99 D99  
4 3 1 .BOCC..BODD.AAO..P.QQQ.PEFFG.PE..GHH C99 D99 E99  
4 3 1 .BO.CC.BO.DDAAO..PQQQG.PEFFG.PE...HH G99 Q99 E99  
4 3 1 .BOCC..BO.DDAAO..PQQQ..PEFFG.PE..GHH Q99 E99 C99  
4 3 1 .BOCC..BODDPAAO..PEQQQ.PEFFG.....GHH C99 P99 D99  
4 3 1 .BO.CC.BODD.AAO..PQQQ..PEFFG.PE..GHH Q99 D99 E99  
4 3 1 .BOCC..BODD.AAO..PE.QQQPEFFG.P...GHH D99 Q99 C99  
5 4 1 .BOCC..BODD.AAO..P..QQQPEFFG.PE..GHH D99 E99 Q99 C99  
5 4 1 .BOGCC.BOGDDAAO..PQQQ..PE.FF.PE...HH F99 G96 Q99 E99  
5 4 1 .BOCCP.BODDPAAO..PE.QQQ.EFFG.....GHH Q99 P98 D99 C99  
5 4 1 .BO.CC.BO.DDAAOG.PQQQG.PE.FF.PE...HH F99 G98 Q99 E99  
5 4 1 .BO.CC.BODD.AAO..PQQQG.PEFFG.PE...HH D99 G99 Q99 E99  
5 4 1 .BOCC..BO.DDAAO..PQQQG.PEFFG.PE...HH C99 G99 Q99 E99  
5 4 1 .BO.CC.BODD.AAOG.PQQQG.PEFF..PE...HH D99 G98 Q99 E99  
5 4 1 .BOCC..BODDPAAO..PE.QQQPEFFG.....GHH C99 P99 D99 Q99  
5 4 1 .BOCC..BO.DDAAOG.PQQQG.PEFF..PE...HH C99 G98 Q99 E99  
5 4 1 .BO.CC.BOGDDAAOG.P.QQQ.PEFF..PE...HH Q98 G97 Q99 E99  
5 4 1 .BO.CC.BODDPAAO..P..QQQPEFFG..E..GHH E99 P99 D99 Q99  
5 4 1 .BOCCP.BODDPAAO..PE..QQQEFFG.....GHH Q98 P98 D99 C99  
5 4 1 .BO.CC.BOGDDAAOG.PQQQ..PEFF..PEHH... H97 G97 Q99 E99  
5 4 1 .BO.CC.BOGDDAAOG.PQQQ..PEFF..PE.HH.. H98 G97 Q99 E99  
5 4 1 .BOGCC.BOGDDAAO..P..QQQPEFF..PE...HH Q97 G96 Q99 E99  
5 4 1 .BO.CC.BOGDDAAOG.PQQQ..PEFF..PE..HH. H99 G97 Q99 E99  
5 4 1 .BO.CC.BOGDDAAOG.PQQQ..PE..FFPE...HH F98 G97 Q99 E99  
5 4 1 .BO.CC.BOGDDAAOG.PQQQ..PE.FF.PE...HH F99 G97 Q99 E99  
5 4 1 .BO.CC.BOGDDAAOG.P..QQQPEFF..PE...HH Q97 G97 Q99 E99  
5 4 1 .BO.CC.BODDPAAO..PQQQ..PEFFG..E..GHH Q99 E99 P99 D99  
5 4 1 .BO.CC.BO.DDAAO..PQQQG.PEFFG.PE.HH.. H98 G99 Q99 E99  
5 4 1 .BOCC..BOGDDAAOG.PQQQ..PEFF..PE...HH C99 G97 Q99 E99  
5 4 1 .BOCCP.BODDPAAO..P.QQQ..EFFG..E..GHH E99 P98 D99 C99  
5 4 1 .BO.CC.BO.DDAAOG.PQQQG.PEFF..PEHH... H97 G98 Q99 E99  
5 4 1 .BOGCC.BOGDDAAO..P.QQQ.PEFF..PE...HH Q98 G96 Q99 E99  
5 4 1 .BOGCC.BOGDDAAO..PQQQ..PEFF..PEHH... H97 G96 Q99 E99  
5 4 1 .BOCC..BODD.AAO..PQQQ..PEFFG.PE..GHH Q99 C99 D99 E99  
5 4 1 .BO.CC.BO.DDAAO..PQQQG.PEFFG.PE..HH. H99 G99 Q99 E99  
5 4 1 .BOGCC.BOGDDAAO..PQQQ..PEFF..PE.HH.. H98 G96 Q99 E99  
5 4 1 .BOGCC.BOGDDAAO..PQQQ..PEFF..PE..HH. H99 G96 Q99 E99  
5 4 1 .BOCC..BODDPAAO..P.QQQ.PEFFG..E..GHH C99 E99 P99 D99  
5 4 1 .BO.CC.BO.DDAAO..PQQQG.PEFFG.PEHH... H97 G99 Q99 E99  
5 4 1 .BO.CC.BO.DDAAOG.PQQQG.PEFF..PE.HH.. H98 G98 Q99 E99  
5 4 1 .BOGCC.BOGDDAAO..PQQQ..PE..FFPE...HH F98 G96 Q99 E99  
5 4 1 .BO.CC.BO.DDAAOG.PQQQG.PEFF..PE..HH. H99 G98 Q99 E99  
5 4 1 .BO.CC.BO.DDAAOG.PQQQG.PE..FFPE...HH F98 G98 Q99 E99  
16 15 1 ..OCCPDDO..PEBOAAPEB.QQQ...GFF...GHH O94 E97 D96 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..PDDO..P.BOAAP.BOQQQE..GFFE..GHH C97 O95 D96 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ..CC.P.DD..P.BOAAP.BOQQQE.OGFFE..GHH O96 D97 C98 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...P...DDPE.OAAPEBOQQQ.BOGFF...GHH C96 O96 E97 B97 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 E.CC.PEBDD.P.B.AAP..OQQQ..OGFF..OGHH D98 E95 C98 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..PDD...PE..AAPEBOQQQ.BOGFF..OGHH D96 C97 E97 B97 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ECC..PE..DDP.BOAAP.BOQQQ..OGFF...GHH O96 E95 C97 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ECC..PEBDD.P.B.AAP..OQQQ..OGFF..OGHH E95 D98 C97 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 E.OCCPE.ODDP..OAAP.BQQQ..B.GFF...GHH Q95 B97 E95 O94 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ..CC.PEDD..PE..AAP.BOQQQ.BOGFF..OGHH D97 C98 E96 B97 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ..CC.P..DD.P.BOAAP.BOQQQE.OGFFE..GHH O96 D98 C98 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...PE.ODDPEBOAAP.BOQQQ...GFF...GHH C96 B98 E96 O95 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...PDD...PAA...P..OQQQEBOGFFEBOGHH A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ..CC.P..ODDP.BOAAPEBOQQQE..GFF...GHH B98 E98 C98 O95 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..PDD...P.BOAAP.BOQQQE.OGFFE..GHH O96 D96 C97 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...P..DD.P..OAAP.BOQQQEBOGFFE..GHH O96 D98 C96 B97 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ..CC.P...DDP.BOAAPEBOQQQE.OGFF...GHH O96 E98 C98 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...PDD...PE.AA.PE.OQQQ.BOGFF.BOGHH E97 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...PE.DD.PE..AAP.BOQQQ.BOGFF..OGHH E96 D98 C96 B97 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ..CC.P...DDPEBOAAPEBOQQQ..OGFF...GHH O96 E97 C98 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CCO..P..ODDPE.OAAPEB.QQQ.B.GFF...GHH O94 C96 E97 B97 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...P..ODDPEBOAAPEBOQQQ...GFF...GHH C96 B98 E97 O95 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..P..DD.P.BOAAP.BOQQQE.OGFFE..GHH O96 D98 C97 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ..OCCPDDO..PE.OAAPEB.QQQ.B.GFF...GHH O94 D96 E97 B97 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..P.DD..P..AA.PEBOQQQEBOGFF..OGHH D97 C97 B97 E98 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..P.DD..P.BOAAP.BOQQQE.OGFFE..GHH O96 D97 C97 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ..CC.PDD...PE..AAPEBOQQQ.BOGFF..OGHH D96 C98 E97 B97 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..PE..DDPEBOAAP.BOQQQ..OGFF...GHH O96 E96 C97 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ECC..PE.ODDP.BOAAP.BOQQQ...GFF...GHH O95 E95 C97 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...P..ODDP.BOAAPEBOQQQE..GFF...GHH C96 B98 E98 O95 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..P...DDPEBOAAPEBOQQQ..OGFF...GHH O96 E97 C97 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...PDD...P..AA.PEBOQQQEBOGFF..OGHH C96 D96 B97 E98 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..P..ODDP.BOAAPEBOQQQE..GFF...GHH C97 B98 E98 O95 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..P...DDP.BOAAPEBOQQQE.OGFF...GHH O96 E98 C97 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..PDD...P..AA.PEBOQQQEBOGFF..OGHH D96 C97 B97 E98 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ...CCPDDO..PE.OAAPEBOQQQ.B.GFF...GHH O95 D96 E97 B97 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ..CC.P.DD..P..AA.PEBOQQQEBOGFF..OGHH C98 D97 B97 E98 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ..CC.P.DD..PE..AAPEBOQQQ.BOGFF..OGHH D97 C98 E97 B97 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .BCC.P.BDD.P..OAAPE.OQQQE.OGFF...GHH E98 C98 D98 O96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...P...DDPEBOAAPEBOQQQ..OGFF...GHH O96 E97 C96 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..P.BDD.P.BOAAP..OQQQE.OGFFE..GHH O96 D98 C97 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..PDD...PE.AA.PE.OQQQ.BOGFF.BOGHH C97 D96 B96 E97 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...P.DD..PE.AA.PE.OQQQ.BOGFF.BOGHH C96 D97 B96 E97 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ..CC.PEDD..PEBAA.P.BOQQQ..OGFF..OGHH D97 C98 B98 E96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CCO..PDDO..P.BOAAP.B.QQQE..GFFE..GHH O94 D96 C96 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CCO..P.BODDP.BOAAPQQQ...E..GFFE..GHH Q93 O94 C96 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...P.DD..P.BOAAP.BOQQQE.OGFFE..GHH O96 D97 C96 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CCO..P..ODDPEBOAAPEB.QQQ...GFF...GHH O94 E97 C96 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 EB.CCPEBDD.PAAO..P..OQQQ..OGFF...GHH O96 A96 E95 D98 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...P..DD.P.BOAAP.BOQQQE.OGFFE..GHH O96 D98 C96 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CCO..PE.ODDPEBOAAP.B.QQQ...GFF...GHH O94 E96 C96 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...PE.DD.PEB.AAP.BOQQQ..OGFF..OGHH E96 D98 C96 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...P.BDD.P.BOAAP..OQQQE.OGFFE..GHH D98 C96 O96 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...P...DDP.BOAAPEBOQQQE.OGFF...GHH O96 E98 C96 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..PE..DDPE.OAAP..OQQQ.BOGFF.B.GHH C97 B96 E96 O96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..PEB.DDPEBOAAP..OQQQ..OGFF...GHH C97 B99 E96 O96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CCO..P..ODDP.BOAAPEB.QQQE..GFF...GHH O94 E98 C96 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ...CCPE.DD.PE.OAAP..OQQQ.BOGFF.B.GHH B96 D98 E96 O96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ...CCPE.DD.PE.OAAP.BOQQQ.BOGFF...GHH B97 D98 E96 O96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ..CC.PDD...P.BOAAP.BOQQQE.OGFFE..GHH D96 C98 O96 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...PEBDD.PEB.AAP..OQQQ..OGFF..OGHH E96 D98 C96 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 E..CCPEDD..P.BOAAP.BOQQQ..OGFF...GHH E95 D97 O96 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...PEDD..PE.AA.P..OQQQ.BOGFF.BOGHH C96 D97 B96 E96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ..CC.PEBDD.PEB.AAP..OQQQ..OGFF..OGHH E96 D98 C98 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ...CCP..DD.PEBOAAPEBOQQQ..OGFF...GHH D98 E97 O96 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...P.BDD.PEB.AAPE.OQQQ..OGFF..OGHH E97 D98 C96 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ..CC.P.BDD.P.B.AAPE.OQQQE.OGFF..OGHH E98 D98 C98 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..PEBDD.PEB.AAP..OQQQ..OGFF..OGHH E96 D98 C97 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ..CC.P.B.DDP.BOAAPE.OQQQE.OGFF...GHH O96 E98 C98 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 E..CCPEBDD.P.BOAAP..OQQQ..OGFF...GHH B99 D98 E95 O96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..P.BDD.P.B.AAPE.OQQQE.OGFF..OGHH E98 D98 C97 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .B.CCPEB.DDPE.AA.P..OQQQ..OGFFHHOG.. E96 A98 O97 H96 E98 Q96 G96 F97 P98 C99 H97 D99 G98 Q99 E99  
16 15 1 CC...P.DD..P...AAPE.OQQQEBOGFF.BOGHH C96 E98 D97 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 E..CCPE.DD.P..OAAP.BOQQQ.BOGFF...GHH B97 D98 E95 O96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ECC..PEB.DDP.BOAAP..OQQQ..OGFF...GHH O96 E95 C97 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 E..CCPE.DD.P.BOAAP.BOQQQ..OGFF...GHH B98 D98 E95 O96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ECC..PE..DDP..OAAP..OQQQ.BOGFF.B.GHH C97 B96 E95 O96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...PEDD..PEB.AAP.BOQQQ..OGFF..OGHH C96 E96 D97 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..P...DDPAA...PE.OQQQEBOGFF.BOGHH A96 C97 B96 E98 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ..CC.PEDD..PEB.AAP.BOQQQ..OGFF..OGHH C98 E96 D97 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ...CCP.BDD.PEBOAAPE.OQQQ..OGFF...GHH O96 E97 D98 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 EBOCCPEBODDPAAO..P.QQQ.....GFF...GHH Q94 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..P.BDD.PEB.AAPE.OQQQ..OGFF..OGHH E97 D98 C97 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 EBOCCPEBODDPAAO..PQQQ......GFF...GHH Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..P.B.DDPEBOAAPE.OQQQ..OGFF...GHH O96 E97 C97 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..P.B.DDP.BOAAPE.OQQQE.OGFF...GHH O96 E98 C97 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 EBOCCPEBODDPAAO..P..QQQ....GFF...GHH Q95 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...PDDO..P..OAAP..OQQQEB.GFFEB.GHH C96 O95 D96 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 E.CC.PEBODDP.BOAAP..OQQQ...GFF...GHH B99 C98 E95 O95 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ...CCP.DD..P..OAAPE.OQQQEBOGFF.B.GHH O96 E98 D97 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..PEDD..PE.AA.P..OQQQ.BOGFF.BOGHH C97 D97 B96 E96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ...CCPE.DD.PEBOAAP.BOQQQ..OGFF...GHH B98 D98 E96 O96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .B.CCP.BDD.P...AAPE.OQQQE.OGFFHHOG.. A97 D98 O97 H96 E98 Q96 G96 F97 P98 C99 H97 D99 G98 Q99 E99  
16 15 1 EB.CCPEB.DDP..AA.P..OQQQ..OGFFHHOG.. E95 A98 O97 H96 E98 Q96 G96 F97 P98 C99 H97 D99 G98 Q99 E99  
16 15 1 CC...P.BDD.P.B.AAPE.OQQQE.OGFF..OGHH E98 D98 C96 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ...CCPEBDD.PEBOAAP..OQQQ..OGFF...GHH B99 D98 E96 O96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ..CC.P.B.DDPEBOAAPE.OQQQ..OGFF...GHH E97 C98 O96 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...PEB.DDPEBOAAP..OQQQ..OGFF...GHH E96 C96 O96 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .B.CCP.BDD.P..AA.PE.OQQQE.OGFFHHOG.. A98 D98 O97 H96 E98 Q96 G96 F97 P98 C99 H97 D99 G98 Q99 E99  
16 15 1 .B.CCP.BDD.P.AA..PE.OQQQE.OGFFHHOG.. A99 D98 O97 H96 E98 Q96 G96 F97 P98 C99 H97 D99 G98 Q99 E99  
16 15 1 .B.CCP.BODDP..OAAPE.OQQQE..GFFHH.G.. O95 A97 O97 H96 E98 Q96 G96 F97 P98 C99 H97 D99 G98 Q99 E99  
16 15 1 E..CCPE..DDPAAO..P..OQQQ.BOGFF.B.GHH O96 A94 E95 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ...CCP.BDD.P.BOAAPE.OQQQE.OGFF...GHH O96 E98 D98 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...P.B.DDPEBOAAPE.OQQQ..OGFF...GHH E97 C96 O96 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .B.CCP.B.DDPE..AAPE.OQQQ..OGFFHHOG.. E97 A97 O97 H96 E98 Q96 G96 F97 P98 C99 H97 D99 G98 Q99 E99  
16 15 1 ...CCP...DDP.B.AAPEBOQQQE.OGFFHHOG.. B98 A97 O97 H96 E98 Q96 G96 F97 P98 C99 H97 D99 G98 Q99 E99  
16 15 1 CC...P.B.DDP.BOAAPE.OQQQE.OGFF...GHH E98 C96 O96 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .B.CCP.B.DDPE.AA.PE.OQQQ..OGFFHHOG.. E97 A98 O97 H96 E98 Q96 G96 F97 P98 C99 H97 D99 G98 Q99 E99  
16 15 1 EB.CCPEB.DDP.AA..P..OQQQ..OGFFHHOG.. E95 A99 O97 H96 E98 Q96 G96 F97 P98 C99 H97 D99 G98 Q99 E99  
16 15 1 .B.CCP.B.DDPEAA..PE.OQQQ..OGFFHHOG.. E97 A99 O97 H96 E98 Q96 G96 F97 P98 C99 H97 D99 G98 Q99 E99  
16 15 1 ..CC.PE.DD.PE..AAP..OQQQ.BOGFF.BOGHH C98 E96 D98 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CC...P..DD.PEB.AAPEBOQQQ..OGFF..OGHH E97 D98 C96 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 CCO..P.BODDP.BOAAP..QQQ.E..GFFE..GHH Q95 O94 C96 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .B.CCPEB.DDPEAA..P..OQQQ..OGFFHHOG.. E96 A99 O97 H96 E98 Q96 G96 F97 P98 C99 H97 D99 G98 Q99 E99  
16 15 1 CCO..P.BODDPEBOAAPE..QQQ...GFF...GHH E97 O94 C96 B99 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ..CC.P..DD.P..OAAP..OQQQEBOGFFEB.GHH B96 C98 D98 O96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ..CC.P..DD.P...AAPE.OQQQEBOGFF.BOGHH B96 A97 D98 C98 E98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ...CCP.B.DDP.BAA.PE.OQQQE.OGFFHHOG.. B99 A98 O97 H96 E98 Q96 G96 F97 P98 C99 H97 D99 G98 Q99 E99  
16 15 1 CC...PDD...P.BOAAP.BOQQQE.OGFFE..GHH O96 D96 C96 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ECC..PE.DD.P.B.AAP.BOQQQ..OGFF..OGHH E95 D98 C97 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 ...CCP..DD.P..OAAPE.OQQQEBOGFF.B.GHH B96 E98 D98 O96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..P..DD.PEB.AAPEBOQQQ..OGFF..OGHH E97 D98 C97 B98 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .CC..P..ODDPEBOAAPEBOQQQ...GFF...GHH C97 B98 E97 O95 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
16 15 1 .B.CCPEB.DDPE..AAP..OQQQ..OGFFHHOG.. E96 A97 O97 H96 E98 Q96 G96 F97 P98 C99 H97 D99 G98 Q99 E99  
16 15 1 ...CCP...DDP...AAPEBOQQQEBOGFFHHOG.. B97 A97 O97 H96 E98 Q96 G96 F97 P98 C99 H97 D99 G98 Q99 E99  
