0 0 0 ...OOO...BCPAA.BCP..QDDP..QEE...QRRR  
1 1 0 ..OOO....BCPAA.BCP..QDDP..QEE...QRRR O99  
1 1 0 OOO......BCPAA.BCP..QDDP..QEE...QRRR O97  
1 1 0 ...OOO..QBCPAAQBCP..QDDP...EE....RRR Q98  
1 1 0 ...OOO...BCPAA.BCP..QDDP..Q.EE..QRRR E99  
1 1 0 ...OOO...BCPAAQBCP..QDDP..QEE....RRR Q99  
1 1 0 .OOO.....BCPAA.BCP..QDDP..QEE...QRRR O98  
1 1 0 ...OOO...BCP.AABCP..QDDP..QEE...QRRR A99  
1 1 0 ...OOO...BC.AA.BCP..QDDP..QEEP..QRRR P99  
1 1 0 ..QOOO..QBCPAAQBCP...DDP...EE....RRR Q97  
2 2 0 ..OOO....BCPAA.BCP..QDDP..Q.EE..QRRR E99 O99  
2 2 0 OOO.C....BCPAA.B.P..QDDP..QEE...QRRR C99 O97  
2 2 0 ...OOO..QBCPAAQBCP..QDDP...EE.RRR... R97 Q98  
2 2 0 ...OOO...BCPAAQBCP..QDDP..Q.EE...RRR Q99 E99  
2 2 0 ..QOOO..QBC.AAQBCP...DDP...EEP...RRR Q97 P99  
2 2 0 ..QOOO..QBCPAAQBCP...DDP...EE.RRR... R97 Q97  
2 2 0 ...OOO...BCP.AABCP..QDDP..Q.EE..QRRR A99 E99  
2 2 0 OOOB.....BCPAA..CP..QDDP..QEE...QRRR B99 O97  
2 2 0 .OOO.....BCPAA.BCP..QDDP..Q.EE..QRRR O98 E99  
2 2 0 ...OOO..QBCPAAQBCP..QDDP...EE..RRR.. R98 Q98  
2 2 0 ..OOO...QBCPAAQBCP..QDDP...EE....RRR Q98 O99  
2 2 0 OOO......BCPAA.BCP..QDDP..Q.EE..QRRR E99 O97  
2 2 0 ...OOO..QBCPAAQBCP..QDDP...EE...RRR. R99 Q98  
2 2 0 ...OOO..QBCPAAQBCP..QDDPEE.......RRR E97 Q98  
2 2 0 ..OOO....BCPAAQBCP..QDDP..QEE....RRR Q99 O99  
2 2 0 ...OOO..QBCPAAQBCP..QDDP.EE......RRR E98 Q98  
2 2 0 ...OOO..QBCPAAQBCP..QDDP..EE.....RRR E99 Q98  
2 2 0 ..OOO....BCP.AABCP..QDDP..QEE...QRRR A99 O99  
2 2 0 ...OOO..QBCPAAQBCP..QDDP....EE...RRR E99 Q98  
2 2 0 ..QOOO..QBCPAAQBCP...DDP....EE...RRR Q97 E99  
2 2 0 ...OOO...BC..AABCP..QDDP..QEEP..QRRR P99 A99  
2 2 0 ..QOOO..QBCPAAQBCP...DDP...EE..RRR.. R98 Q97  
2 2 0 ...OOO..QBC.AAQBCP..QDDP...EEP...RRR P99 Q98  
2 2 0 ..QOOO..QBCPAAQBCP...DDP...EE...RRR. R99 Q97  
2 2 0 ..QOOO..QBCPAAQBCP...DDPEE.......RRR E97 Q97  
2 2 0 ..OOO....BC.AA.BCP..QDDP..QEEP..QRRR P99 O99  
2 2 0 .OOO....QBCPAAQBCP..QDDP...EE....RRR O98 Q98  
2 2 0 ..QOOO..QBCPAAQBCP...DDP.EE......RRR E98 Q97  
2 2 0 ..QOOO..QBCPAAQBCP...DDP..EE.....RRR E99 Q97  
2 2 0 OOO.....QBCPAAQBCP..QDDP...EE....RRR Q98 O97  
2 2 0 ..QOOO..QBCPAAQBCPDD...P...EE....RRR D97 Q97  
2 2 0 ..QOOO..QBCPAAQBCP.DD..P...EE....RRR D98 Q97  
2 2 0 ..OOOP...BCPAA.BCP..QDD...QEE...QRRR P99 O99  
2 2 0 OOO......BCPAAQBCP..QDDP..QEE....RRR Q99 O97  
2 2 0 .OOO.....BC.AA.BCP..QDDP..QEEP..QRRR P99 O98  
2 2 0 ..QOOO..QBCPAAQBCP..DD.P...EE....RRR D99 Q97  
2 2 0 .OOO.....BCP.AABCP..QDDP..QEE...QRRR A99 O98  
2 2 0 OOO......BCP.AABCP..QDDP..QEE...QRRR A99 O97  
2 2 0 .OOO.P...BCPAA.BCP..QDD...QEE...QRRR P99 O98  
2 2 0 .OOOC....BCPAA.B.P..QDDP..QEE...QRRR C99 O98  
2 2 0 OOO......BC.AA.BCP..QDDP..QEEP..QRRR P99 O97  
2 2 0 ...OOO...BCPAAQBCP..QDDP..QEE..RRR.. R98 Q99  
2 2 0 ...OOO...BCPAAQBCP..QDDP..QEE.RRR... R97 Q99  
2 2 0 ...OOO...BCPAAQBCP..QDDP..QEE...RRR. R99 Q99  
2 2 0 OOO..P...BCPAA.BCP..QDD...QEE...QRRR P99 O97  
2 2 0 ...OOO...BC.AAQBCP..QDDP..QEEP...RRR P99 Q99  
2 2 0 .OOO.....BCPAAQBCP..QDDP..QEE....RRR O98 Q99  
5 5 0 ..QOOO..QB.PAAQB.P..DD.PEE..C..RRRC. C97 D99 E97 R98 Q97  
5 5 0 OOOB.P...BCP..AACP..QDD...Q.EE..QRRR E99 P99 A98 B99 O97  
5 5 0 OOO.....QBCPAAQBCPDDQ..P.EE......RRR E98 O97 Q96 D97 Q97  
5 5 0 OOO.....QBCPAAQBCPDDQ..P..EE.....RRR E99 O97 Q96 D97 Q97  
5 5 0 OOOB.P...BCP.AA.CP..Q.DD..QEE...QRRR D99 P99 A99 B99 O97  
5 5 0 OOO.....QBCPAAQBCPDDQ..P....EE...RRR E99 O97 Q96 D97 Q97  
5 5 0 OOO..P..QBCPAAQBCPDDQ......EE....RRR P99 O97 Q96 D97 Q97  
5 5 0 ..QOOO..QBC.AAQBC.DD...P.EE..P..RRRP P98 R99 D97 E98 Q97  
5 5 0 ..QOOO..QB.PAAQB.P.DD..P..EEC.RRR.C. C97 D98 E99 R97 Q97  
5 5 0 OOOB.P...BCPAAQ.CP..QDD...Q.EE...RRR E99 P99 Q99 B99 O97  
5 5 0 OOO.C...QBCPAAQB.PDDQ..P...EE....RRR C99 O97 Q96 D97 Q97  
5 5 0 OOOB....QBCPAAQ.CPDDQ..P...EE....RRR B99 O97 Q96 D97 Q97  
5 5 0 ...OOO...BCP.AABCPDDQ..PEEQ.....QRRR A99 Q94 D97 E97 Q97  
5 5 0 ...OOO..Q.CPAAQBCPDDQB.P...EE..RRR.. R98 B99 Q96 D97 Q97  
5 5 0 ...OOO..Q.CPAAQBCPDDQB.P...EE...RRR. R99 B99 Q96 D97 Q97  
5 5 0 OOOB.....BCPAAQ.CP..QDDP..Q.EE..RRR. E99 R99 Q99 B99 O97  
5 5 0 OOOBC....BCPAAQ..P..QDDP..QEE...RRR. C99 R99 Q99 B99 O97  
5 5 0 ...OOO..Q.CPAAQBCPDDQB.PEE.......RRR E97 B99 Q96 D97 Q97  
5 5 0 ...OOO..Q.CPAAQBCPDDQB.P.EE......RRR E98 B99 Q96 D97 Q97  
5 5 0 OOOB.....BC.AAQ.C...QDDP..QEEP..RRRP P98 R99 Q99 B99 O97  
5 5 0 ...OOO..Q.CPAAQBCPDDQB.P..EE.....RRR E99 B99 Q96 D97 Q97  
5 5 0 ...OOO..Q.CPAAQBCPDDQB.P....EE...RRR E99 B99 Q96 D97 Q97  
5 5 0 OOOB.P...BCPAAQ.CP..Q.DD..QEE....RRR D99 P99 Q99 B99 O97  
5 5 0 OOO..P...BCPAAQBCP..Q.DD..QEE.RRR... R97 Q99 D99 P99 O97  
5 5 0 .OOOC...QBC.AAQB.P..QDDP...EEP..RRR. R99 Q98 C99 P99 O98  
5 5 0 ..QOOO..QBC.AAQBC.DD...P..EE.P.RRR.P P98 R98 D97 E99 Q97  
5 5 0 ..QOOO..QB.PAAQB.P.DD.CP..EEC.RRR... C98 D98 E99 R97 Q97  
5 5 0 ..QOOO..QBC.AAQBC..DD..P..EE.P.RRR.P P98 R98 D98 E99 Q97  
5 5 0 ..QOOO..QB..AAQB.P.DD.CPEE..CP...RRR P99 C98 D98 E97 Q97  
5 5 0 OOO.....Q.CPAAQBCPDDQB.P...EE....RRR O97 B99 Q96 D97 Q97  
5 5 0 .OOO....Q.CPAAQBCPDDQB.P...EE....RRR O98 B99 Q96 D97 Q97  
5 5 0 ..QOOO..QB.PAAQB.P.DD..P.EE.C.RRR.C. C97 D98 E98 R97 Q97  
5 5 0 ..OOO...Q.CPAAQBCPDDQB.P...EE....RRR O99 B99 Q96 D97 Q97  
5 5 0 ..OOO...QBC.AAQBCP..QDDP.EE..P.RRR.. P99 R98 E98 Q98 O99  
5 5 0 OOO..P....CP.AABCP..QBDD..QEE...QRRR B99 A99 D99 P99 O97  
5 5 0 .OOOCP....CPAA.B.P..QBDD..QEE...QRRR B99 D99 C99 P99 O98  
5 5 0 ..OOOP..QBCPAAQBCP..QDD..EE....RRR.. P99 R98 E98 Q98 O99  
5 5 0 ...OOO..QB.PAAQBCPDDQ.CP.EE......RRR E98 C99 Q96 D97 Q97  
5 5 0 OOO..P....CPAAQBCP..QBDD..QEE....RRR B99 Q99 D99 P99 O97  
5 5 0 ...OOO..QB.PAAQBCPDDQ.CP..EE.....RRR E99 C99 Q96 D97 Q97  
5 5 0 ...OOO..QB.PAAQBCPDDQ.CP....EE...RRR E99 C99 Q96 D97 Q97  
5 5 0 ...OOO...BC..AABCPDDQ..P..QEEP..QRRR P99 A99 Q94 D97 Q97  
5 5 0 .OOOC...QBC.AAQB.P..QDDPEE...P...RRR E97 Q98 C99 P99 O98  
5 5 0 ..QOOO..QB.PAAQB.PDD...P..EEC.RRR.C. C97 R97 D97 E99 Q97  
5 5 0 OOO.....QB.PAAQBCPDDQ.CP...EE....RRR O97 C99 Q96 D97 Q97  
5 5 0 .OOO....QB.PAAQBCPDDQ.CP...EE....RRR O98 C99 Q96 D97 Q97  
5 5 0 ...OOO...B.P.AABCPDDQ.CP..QEE...QRRR C99 A99 Q94 D97 Q97  
5 5 0 ..OOO...QB.PAAQBCPDDQ.CP...EE....RRR O99 C99 Q96 D97 Q97  
5 5 0 ...OOO..QBC.AAQBCPDDQ..P...EEP..RRR. R99 P99 Q96 D97 Q97  
5 5 0 ..QOOO..QB.PAAQB.P.DD.CP.EE.C.RRR... C98 D98 E98 R97 Q97  
5 5 0 ..QOOO..Q.CPAAQ.CP.DDB.P.EEB..RRR... B98 D98 E98 R97 Q97  
5 5 0 ...OOO..QBC.AAQBCPDDQ..PEE...P...RRR E97 P99 Q96 D97 Q97  
5 5 0 ...OOO..QBC.AAQBCPDDQ..P.EE..P...RRR E98 P99 Q96 D97 Q97  
5 5 0 ..QOOO..Q.CPAAQ.CP.DD..P.EEB..RRRB.. B97 D98 E98 R97 Q97  
5 5 0 ...OOO..QBC.AAQBCPDDQ..P..EE.P...RRR E99 P99 Q96 D97 Q97  
5 5 0 ...OOO..Q.C.AAQBCPDDQB.P...EEP...RRR B99 P99 Q96 D97 Q97  
5 5 0 ..QOOO..QB.PAAQB.PDD...P..EEC..RRRC. C97 R98 D97 E99 Q97  
5 5 0 ..QOOO..QBC.AAQBC.DD...P..EE.P..RRRP P98 R99 D97 E99 Q97  
5 5 0 ..QOOO..QB.PAAQB.PDD..CP..EEC...RRR. C98 R99 D97 E99 Q97  
5 5 0 OOOBCP...BCPAAQ..P..QDD...QEE....RRR C99 P99 Q99 B99 O97  
5 5 0 OOO.....QBC.AAQBCPDDQ..P...EEP...RRR O97 P99 Q96 D97 Q97  
5 5 0 .OOO....QBC.AAQBCPDDQ..P...EEP...RRR O98 P99 Q96 D97 Q97  
5 5 0 ..QOOO..QB..AAQBC..DD.CP...EEPRRR..P P98 R97 C99 D98 Q97  
5 5 0 ..OOO...QBC.AAQBCPDDQ..P...EEP...RRR O99 P99 Q96 D97 Q97  
5 5 0 ...OOO..Q..PAAQBCPDDQBCP...EE....RRR Q96 B99 C99 D97 Q97  
5 5 0 ..QOOO..QB..AAQB.PDD..CP..EECP...RRR C98 P99 D97 E99 Q97  
5 5 0 ..QOOO..Q..PAAQB.PDD.BCP..EEC....RRR B99 C98 D97 E99 Q97  
5 5 0 ..QOOO..Q..PAAQBCPDD.BCP...EE.RRR... R97 B99 C99 D97 Q97  
5 5 0 ..QOOO..Q..PAAQBCPDD.BCP...EE..RRR.. R98 B99 C99 D97 Q97  
5 5 0 ..QOOO..Q.C.AAQBCPDD.B.P..EE.P...RRR B99 P99 D97 E99 Q97  
5 5 0 ..QOOO..Q..PAAQBCPDD.BCPEE.......RRR E97 B99 C99 D97 Q97  
5 5 0 ..QOOO..Q..PAAQBCPDD.BCP.EE......RRR E98 B99 C99 D97 Q97  
5 5 0 ..QOOO..Q.CPAAQBCPDD.B.P..EE....RRR. B99 R99 D97 E99 Q97  
5 5 0 ..QOOO..QB.PAAQB.PDD..CP..EEC..RRR.. C98 R98 D97 E99 Q97  
5 5 0 ..QOOO..QB.PAAQB.PDD..CP..EEC.RRR... C98 R97 D97 E99 Q97  
5 5 0 ..QOOO..Q..PAAQBCPDD.BCP..EE.....RRR E99 B99 C99 D97 Q97  
5 5 0 ..QOOO..Q..PAAQBCPDD.BCP....EE...RRR E99 B99 C99 D97 Q97  
5 5 0 ..QOOO..QB..AAQBC...DDCP...EEPRRR..P P98 R97 C99 D99 Q97  
5 5 0 ...OOO...B..AAQBCPDDQ.CP..QEEP...RRR Q95 P99 C99 D97 Q97  
5 5 0 ...OOO..QB..AAQBCPDDQ.CP...EEP...RRR Q96 P99 C99 D97 Q97  
5 5 0 ..QOOO..QB.PAAQBCPDD..CP..EE...RRR.. C99 R98 D97 E99 Q97  
5 5 0 OOO.C....BC.AAQB....QDDP..QEEP..RRRP C99 O97 P98 R99 Q99  
5 5 0 ..QOOO..QB..AAQBCPDD..CP...EEP.RRR.. R98 P99 C99 D97 Q97  
5 5 0 ..QOOO..QB..AAQBCPDD..CPEE...P...RRR E97 P99 C99 D97 Q97  
5 5 0 ..QOOO..Q.CPAAQBCPDD.B.P..EE...RRR.. B99 R98 D97 E99 Q97  
5 5 0 ..QOOO..QB..AAQBCPDD..CP.EE..P...RRR E98 P99 C99 D97 Q97  
5 5 0 ..QOOO..QB..AAQBCPDD..CP..EE.P...RRR E99 P99 C99 D97 Q97  
5 5 0 OOO......BCPAA.BCPDDQ..PEEQ.....QRRR O97 Q94 D97 E97 Q97  
5 5 0 ..OOO...QBC.AAQBCP..QDDP..EE.P..RRR. R99 P99 E99 Q98 O99  
5 5 0 OOOBCP...BCP..AA.P..QDD...QEE...QRRR C99 P99 A98 B99 O97  
5 5 0 ..QOOO..Q.C.AAQBCPDD.B.P.EE..P...RRR P99 B99 D97 E98 Q97  
5 5 0 ..QOOO..Q..PAAQ.CPDD.BCP.EEB.....RRR B98 C99 D97 E98 Q97  
5 5 0 ..QOOO..Q...AAQBCPDD.BCP...EEP...RRR B99 P99 C99 D97 Q97  
5 5 0 OOOBC....BC.AAQ..P..QDDP..QEEP...RRR Q99 B99 P99 C99 O97  
5 5 0 .OOO.....BCPAA.BCPDDQ..PEEQ.....QRRR O98 Q94 D97 E97 Q97  
5 5 0 OOOBC....BC....AAP..QDDP..QEEP..QRRR A97 B99 P99 C99 O97  
5 5 0 OOOBC....BC...AA.P..QDDP..QEEP..QRRR A98 B99 P99 C99 O97  
5 5 0 ..OOO....BCPAA.BCPDDQ..PEEQ.....QRRR O99 Q94 D97 E97 Q97  
5 5 0 OOOB.P...BCP..AACP..Q.DD..QEE...QRRR D99 P99 A98 B99 O97  
5 5 0 ...OOO..QB.PAAQBCPDDQ.CP...EE...RRR. Q96 R99 C99 D97 Q97  
5 5 0 ..QOOO..QB.PAAQBCPDD..CPEE......RRR. E97 R99 C99 D97 Q97  
5 5 0 OOOBC....BCPAAQ..P..QDDP..QEE..RRR.. C99 R98 Q99 B99 O97  
5 5 0 ..QOOO..QB.PAAQBCPDD..CP.EE.....RRR. E98 R99 C99 D97 Q97  
5 5 0 ..QOOO..QB.PAAQBCPDD..CP..EE....RRR. E99 R99 C99 D97 Q97  
5 5 0 OOOBCP...BCP.AA..P..QDD...QEE...QRRR C99 P99 A99 B99 O97  
5 5 0 ..QOOO..QBC.AAQBC...DD.P..EE.P.RRR.P P98 R98 D99 E99 Q97  
5 5 0 ..QOOO..QB.PAAQB.P..DDCPEE..C..RRR.. C98 D99 E97 R98 Q97  
5 5 0 ..QOOO..QB.PAAQBCPDD..CP....EE..RRR. E99 R99 C99 D97 Q97  
5 5 0 ..QOOO..QB..AAQBC.DD..CP...EEP..RRRP P98 R99 C99 D97 Q97  
5 5 0 ...OOO..QBC.AAQBC.DDQ..P...EEP.RRR.P P98 R98 Q96 D97 Q97  
5 5 0 ..QOOO..QB..AAQBCPDD..CP...EEP..RRR. P99 R99 C99 D97 Q97  
5 5 0 ..QOOO..Q..PAAQBCPDD.BCP...EE...RRR. B99 R99 C99 D97 Q97  
5 5 0 ..QOOO..QB.PAAQB.P..DD.P..EEC..RRRC. C97 R98 D99 E99 Q97  
5 5 0 ..QOOO..QB.PAAQB.P..DDCP..EEC..RRR.. C98 R98 D99 E99 Q97  
5 5 0 ..OOOP..QBCPAAQBCP..QDD..EE.....RRR. E98 P99 R99 Q98 O99  
5 5 0 ..OOOP..QBCPAAQBCP..QDD...EE....RRR. E99 P99 R99 Q98 O99  
5 5 0 ..OOOP...BCPAA.BCP..QDD.EEQ.....QRRR Q96 P99 E97 Q98 O99  
5 5 0 ..OOOP..QBCPAAQBCP..QDD.....EE..RRR. E99 P99 R99 Q98 O99  
5 5 0 ..OOOP..QBCPAAQBCP..Q.DD...EE...RRR. D99 P99 R99 Q98 O99  
5 5 0 ..QOOO..Q.C.AAQBC..DDB.P...EEP.RRR.P P98 R98 B99 D98 Q97  
5 5 0 .OOOC...QBCPAAQB.P..QDDPEE......RRR. E97 C99 O98 R99 Q98  
5 5 0 OOOBC...QBCPAAQ..P..QDDP...EE...RRR. C99 B99 O97 R99 Q98  
5 5 0 ..QOOO..Q.C.AAQ.CPDD.B.P.EEB.P...RRR P99 B98 D97 E98 Q97  
5 5 0 OOO..P...BCPAAQBCP..Q.DD..Q.EE...RRR Q99 D99 P99 E99 O97  
5 5 0 OOO..P....CPAA..CP..QBDD..QBEE..QRRR B98 D99 P99 E99 O97  
5 5 0 ..QOOO..Q.CPAAQ.CPDD.B.P.EEB...RRR.. R98 B98 D97 E98 Q97  
5 5 0 OOO..P....CPAA.BCP..QBDD..Q.EE..QRRR B99 D99 P99 E99 O97  
5 5 0 OOOB.P...BCPAA..CP..Q.DD..Q.EE..QRRR B99 D99 P99 E99 O97  
5 5 0 OOOB....QBCPAAQ.CP..QDDPEE......RRR. E97 B99 O97 R99 Q98  
5 5 0 OOOB....QBC.AAQ.C...QDDP...EEP..RRRP P98 B99 O97 R99 Q98  
5 5 0 .OOO.P..QBCPAAQBCP..QDD.....EE..RRR. E99 P99 O98 R99 Q98  
5 5 0 .OOO.P..QBCPAAQBCP..Q.DD...EE...RRR. D99 P99 O98 R99 Q98  
5 5 0 ...OOO...BC.AAQBC.DDQ..P..QEEP.RRR.P P98 R98 Q95 D97 Q97  
5 5 0 .OOOCP..QBCPAAQB.P..QDD....EE...RRR. C99 P99 O98 R99 Q98  
5 5 0 OOOB....QBC.AAQ.CP..QDDP...EEP..RRR. B99 O97 P99 R99 Q98  
5 5 0 .OOOC...QBCPAAQB.P..QDDP....EE..RRR. E99 C99 O98 R99 Q98  
5 5 0 ..QOOO..QB..AAQB.P..DDCPEE..CP...RRR C98 D99 E97 Q97 P99  
5 5 0 .OOO....QBC.AAQBCP..QDDPEE...P..RRR. E97 O98 P99 R99 Q98  
5 5 0 OOO.CP..QBCPAAQB.P..QDD...EE.....RRR C99 P99 O97 E99 Q98  
5 5 0 OOOB.P..QBCPAAQ.CP..QDD...EE.....RRR B99 P99 O97 E99 Q98  
5 5 0 ..QOOO..QB..AAQBC.DD..CP...EEP.RRR.P P98 R98 C99 D97 Q97  
5 5 0 OOOB....QBC.AAQ.CP..QDDP..EE.P...RRR B99 P99 O97 E99 Q98  
5 5 0 .OOO....QBC.AAQBC...QDDPEE...P..RRRP O98 E97 P98 R99 Q98  
5 5 0 .OOOC...QBC.AAQB....QDDP...EEP..RRRP P98 C99 O98 R99 Q98  
5 5 0 ...OOO..QBC.AAQBC.DDQ..P...EEP..RRRP P98 R99 Q96 D97 Q97  
5 5 0 ..OOO...QBC.AAQBC...QDDPEE...P..RRRP O99 E97 P98 R99 Q98  
5 5 0 OOO.C...QBCPAAQB.P..QDDP..EE....RRR. C99 R99 O97 E99 Q98  
5 5 0 ..QOOO..Q.CPAAQ.CPDD.B.P.EEB....RRR. R99 B98 D97 E98 Q97  
5 5 0 OOOB....QBCPAAQ.CP..QDDP..EE....RRR. B99 R99 O97 E99 Q98  
5 5 0 OOOBC....BCP..AA.P..QDDP..Q.EE..QRRR A98 B99 E99 C99 O97  
5 5 0 OOO.C...QBC.AAQB....QDDP...EEP..RRRP C99 O97 P98 R99 Q98  
5 5 0 ..QOOO..Q.C.AAQBC.DD.B.P...EEP.RRR.P P98 R98 B99 D97 Q97  
5 5 0 ..QOOO..QBC.AAQBC...DD.P.EE..P.RRR.P P98 R98 D99 E98 Q97  
5 5 0 ..QOOO..QB.PAAQB.P.DD.CP.EE.C..RRR.. C98 R98 D98 E98 Q97  
5 5 0 ..QOOO..QB.PAAQB.P.DD.CP.EE.C...RRR. C98 R99 D98 E98 Q97  
5 5 0 ..QOOO..Q.C.AAQ.CP.DDB.PEE.B.P...RRR P99 B98 D98 E97 Q97  
5 5 0 OOOBC....BCP.AA..P..QDDP..Q.EE..QRRR A99 B99 E99 C99 O97  
5 5 0 OOO.C....BCPAAQB.P..QDDP..Q.EE..RRR. R99 Q99 E99 C99 O97  
5 5 0 ..QOOO..QB.PAAQB.P.DD..P..EEC..RRRC. C97 R98 D98 E99 Q97  
5 5 0 OOO.CP...BCPAAQB.P..QDD...Q.EE...RRR P99 Q99 E99 C99 O97  
5 5 0 OOOBC....BCPAAQ..P..QDDP..Q.EE...RRR B99 Q99 E99 C99 O97  
5 5 0 ..QOOO..QB.PAAQB.P.DD.CP..EEC..RRR.. C98 R98 D98 E99 Q97  
5 5 0 ..QOOO..QBC.AAQBC..DD..P.EE..P.RRR.P P98 R98 D98 E98 Q97  
5 5 0 .OOOC...QBCPAAQB.P..QDDP....EE.RRR.. C99 R98 Q98 O98 E99  
5 5 0 OOO.C....BC.AAQB.P..QDDP..QEEPRRR... P99 R97 Q99 C99 O97  
5 5 0 ..QOOO..QB.PAAQB.PDD..CP.EE.C...RRR. R99 C98 D97 E98 Q97  
5 5 0 OOO.CP...BCPAAQB.P..QDD...QEE.RRR... P99 R97 Q99 C99 O97  
5 5 0 OOOBC....BCPAAQ..P..QDDP..QEE.RRR... B99 R97 Q99 C99 O97  
5 5 0 .OOO.P....CP.AABCP..QBDD..QEE...QRRR B99 D99 P99 A99 O98  
5 5 0 ..QOOO..QBC.AAQBC..DD..P..EE.P..RRRP E99 P98 D98 R99 Q97  
5 5 0 ..QOOO..QB.PAAQB.P.DD..P.EE.C..RRRC. C97 R98 D98 E98 Q97  
5 5 0 .OOOCP..QBCPAAQB.P..QDD...EE.....RRR C99 P99 O98 E99 Q98  
5 5 0 .OOO....QBC.AAQBC...QDDPEE...P.RRR.P O98 P98 E97 R98 Q98  
5 5 0 ..QOOO..QBC.AAQBC..DD..P.EE..P..RRRP E98 P98 D98 R99 Q97  
5 5 0 ..OOO...QBC.AAQBC...QDDPEE...P.RRR.P O99 P98 E97 R98 Q98  
5 5 0 OOO.C...QBC.AAQB....QDDP...EEP.RRR.P P98 R98 Q98 C99 O97  
5 5 0 ..QOOO..QB.PAAQB.P..DD.P.EE.C..RRRC. C97 R98 D99 E98 Q97  
5 5 0 ..QOOO..QB..AAQB.P..DDCP.EE.CP...RRR C98 D99 E98 Q97 P99  
5 5 0 OOO.C...QBC.AAQB.P..QDDP...EEP.RRR.. P99 R98 Q98 C99 O97  
5 5 0 OOO.CP..QBCPAAQB.P..QDD....EE..RRR.. P99 R98 Q98 C99 O97  
5 5 0 ..QOOO..QB.PAAQB.P..DDCP.EE.C..RRR.. C98 R98 D99 E98 Q97  
5 5 0 OOOBC...QBCPAAQ..P..QDDP...EE..RRR.. B99 R98 Q98 C99 O97  
5 5 0 .OOO.P..QBCPAAQBCP..QDD...EE....RRR. P99 R99 O98 E99 Q98  
5 5 0 ..QOOO..QBC.AAQBC...DD.P.EE..P..RRRP P98 R99 D99 E98 Q97  
5 5 0 ..QOOO..Q.CPAAQ.CP.DDB.P.EEB...RRR.. B98 R98 D98 E98 Q97  
5 5 0 ..QOOO..QB.PAAQB.PDD...PEE..C..RRRC. C97 D97 E97 R98 Q97  
5 5 0 OOOB.P...BCPAAQ.CP..QDD...QEE.RRR... P99 R97 Q99 B99 O97  
5 5 0 .OOOC...QBCPAAQB.P..QDDP..EE....RRR. C99 R99 O98 E99 Q98  
5 5 0 .OOOC....BCPAA.B.P..QDDPEEQ.....QRRR C99 Q96 O98 E97 Q98  
5 5 0 ..QOOO..QB.PAAQB.P..DDCP.EE.C...RRR. C98 R99 D99 E98 Q97  
5 5 0 OOO.CP..QBCPAAQB.P..QDD..EE......RRR C99 P99 O97 E98 Q98  
5 5 0 OOOB.P..QBCPAAQ.CP..QDD..EE......RRR B99 P99 O97 E98 Q98  
5 5 0 ..QOOO..QB..AAQB.PDD..CP.EE.CP...RRR P99 C98 D97 E98 Q97  
5 5 0 ..QOOO..Q..PAAQB.PDD.BCP.EE.C....RRR B99 C98 D97 E98 Q97  
5 5 0 OOO..P..QBCPAAQBCP..QDD...EE....RRR. E99 P99 O97 R99 Q98  
5 5 0 OOO..P..QBCPAAQBCP..QDD.....EE..RRR. E99 P99 O97 R99 Q98  
5 5 0 ..QOOO..Q..PAAQ..PDD.BCP.EEBC....RRR B98 C98 D97 E98 Q97  
5 5 0 OOO..P..QBCPAAQBCP..Q.DD...EE...RRR. D99 P99 O97 R99 Q98  
5 5 0 OOO.CP..QBCPAAQB.P..QDD....EE...RRR. C99 P99 O97 R99 Q98  
5 5 0 .OOO.P....CPAAQBCP..QBDD..QEE....RRR B99 Q99 D99 P99 O98  
5 5 0 ..QOOO..QB..AAQB.P.DD.CP.EE.CP...RRR C98 P99 D98 E98 Q97  
5 5 0 OOOB.....BC.AAQ.CP..QDDP..QEEPRRR... P99 R97 Q99 B99 O97  
5 5 0 OOOB.P..QBCPAAQ.CP..QDD....EE...RRR. B99 P99 O97 R99 Q98  
5 5 0 .OOO....QBC.AAQBC...QDDP..EE.P..RRRP O98 P98 E99 R99 Q98  
5 5 0 ..QOOO..QB.PAAQBCPDD..CPEE.....RRR.. C99 D97 E97 R98 Q97  
5 5 0 ..OOO...QBC.AAQBC...QDDP..EE.P..RRRP O99 P98 E99 R99 Q98  
5 5 0 ..OOOP..QBCPAAQBCP..QDD..EE...RRR... E98 P99 O99 R97 Q98  
5 5 0 ..QOOO..Q.C.AAQ.CP.DDB.P.EEB.P...RRR B98 P99 D98 E98 Q97  
5 5 0 ..QOOO..Q.CPAAQBCPDD.B.PEE.....RRR.. B99 D97 E97 R98 Q97  
5 5 0 ..OOOP..QBCPAAQBCP..QDD...EE..RRR... E99 P99 O99 R97 Q98  
5 5 0 ..OOOP..QBCPAAQBCP..Q.DD...EE.RRR... D99 P99 O99 R97 Q98  
5 5 0 ..QOOO..Q.CPAAQ.CPDD.B.PEE.B...RRR.. B98 D97 E97 R98 Q97  
5 5 0 OOOB....QBC.AAQ.CP..QDDP.EE..P...RRR B99 P99 O97 E98 Q98  
5 5 0 OOO.....QBC.AAQBCP..QDDP.EE..P..RRR. P99 R99 O97 E98 Q98  
5 5 0 ..QOOO..Q.C.AAQBC.DD.B.P...EEP..RRRP B99 P98 D97 R99 Q97  
5 5 0 OOO.C...QBC.AAQB.P..QDDPEE...P...RRR E97 P99 Q98 C99 O97  
